LSOA11 Code,Public transport accessibility metric
E01002028,0
E01002029,0
E01002030,0
E01002031,0
E01002032,0
E01002033,0
E01002034,0
E01002036,0
E01002037,0
E01002038,0
E01002039,0
E01002040,0
E01002041,0
E01002042,0
E01002043,0
E01002044,0
E01002045,0
E01002046,0
E01002047,0
E01002048,0
E01002049,0
E01002050,0
E01002051,0
E01002052,0
E01002053,0
E01002054,0
E01002055,0
E01002056,0
E01002057,0
E01002058,0
E01002059,0
E01002060,0
E01002061,0
E01002062,0
E01002063,0
E01002064,0
E01002065,0
E01002066,0
E01002067,0
E01002068,0
E01002069,0
E01002070,0
E01002071,0
E01002072,7
E01002073,0
E01002074,0
E01002075,0
E01002076,0
E01002077,0
E01002078,0
E01002079,0
E01002080,0
E01002081,0
E01002082,1
E01002083,0
E01002084,0
E01002085,0
E01002086,0
E01002087,0
E01002088,1
E01002089,0
E01002090,1
E01002091,0
E01002092,0
E01002093,1
E01002094,1
E01002095,1
E01002096,0
E01002097,1
E01002098,0
E01002099,0
E01002100,0
E01002101,1
E01002102,0
E01002103,0
E01002104,0
E01002105,0
E01002106,2
E01002107,2
E01002108,1
E01002109,2
E01002110,1
E01002111,0
E01002112,2
E01002113,4
E01002114,5
E01002115,3
E01002116,3
E01002117,2
E01002118,0
E01002119,1
E01002120,1
E01002121,0
E01002122,1
E01002123,1
E01002124,0
E01002125,0
E01002126,0
E01002127,1
E01002128,0
E01002129,0
E01002130,0
E01002131,0
E01002132,0
E01002133,1
E01002134,2
E01002135,0
E01002136,0
E01002137,0
E01002138,0
E01002139,0
E01002140,0
E01002141,1
E01002142,1
E01002143,0
E01002144,2
E01002145,2
E01002146,3
E01002147,4
E01002148,1
E01002149,2
E01002150,1
E01002151,0
E01002152,1
E01002153,0
E01002154,0
E01002155,0
E01002156,0
E01002157,1
E01002158,0
E01002159,1
E01002160,1
E01002161,1
E01002162,1
E01002163,1
E01002164,1
E01002165,7
E01002166,0
E01002167,0
E01002168,0
E01002169,1
E01002170,1
E01002171,1
E01002172,0
E01002173,1
E01002174,0
E01002175,1
E01002176,1
E01002177,0
E01002178,1
E01002179,0
E01002180,0
E01002181,0
E01002182,0
E01002183,0
E01002184,0
E01002185,0
E01002186,1
E01002187,1
E01002188,1
E01002189,1
E01002190,2
E01002191,0
E01002192,0
E01002193,1
E01002194,0
E01002195,1
E01002196,1
E01002197,0
E01002198,0
E01002199,0
E01002200,0
E01002201,0
E01002202,0
E01002203,1
E01002204,0
E01002206,1
E01002207,0
E01002208,1
E01002209,0
E01002210,1
E01002211,1
E01002212,1
E01002213,1
E01002214,0
E01002215,0
E01002216,1
E01002217,1
E01002218,1
E01002219,0
E01002220,1
E01002221,0
E01002222,0
E01002223,0
E01002224,1
E01002225,3
E01002226,3
E01002227,2
E01002228,3
E01002229,3
E01002230,4
E01002231,0
E01002232,0
E01002233,0
E01002234,0
E01002235,0
E01002236,0
E01002237,1
E01002238,0
E01002239,1
E01002240,1
E01002241,1
E01002242,1
E01002243,1
E01002244,1
E01002245,2
E01002246,1
E01002247,0
E01002248,1
E01002249,1
E01002250,3
E01002251,1
E01002252,5
E01002253,2
E01002254,2
E01002255,4
E01002256,3
E01002257,1
E01002258,2
E01002259,2
E01002260,3
E01002261,2
E01002262,3
E01002263,2
E01002264,2
E01002265,1
E01002266,3
E01002267,3
E01002268,3
E01002269,4
E01002270,2
E01002271,4
E01002272,1
E01002273,5
E01002274,2
E01002275,2
E01002276,5
E01002277,1
E01002278,1
E01002279,1
E01002280,1
E01002281,1
E01002282,1
E01002283,2
E01002284,1
E01002285,2
E01002286,3
E01002287,1
E01002288,2
E01002289,2
E01002290,1
E01002291,1
E01002292,4
E01002293,4
E01002294,3
E01002295,3
E01002296,4
E01002297,1
E01002298,2
E01002299,1
E01002300,1
E01002301,2
E01002302,2
E01002303,3
E01002304,2
E01002305,2
E01002306,3
E01002307,2
E01002308,4
E01002309,1
E01002310,1
E01002311,2
E01002312,3
E01002313,1
E01002314,1
E01002315,1
E01002316,2
E01002317,2
E01002318,1
E01002319,1
E01002320,2
E01002321,2
E01002322,4
E01002323,4
E01002324,4
E01002325,2
E01002326,1
E01002327,1
E01002328,3
E01002329,2
E01002330,3
E01002331,3
E01002332,3
E01002333,3
E01002334,5
E01002335,2
E01002336,2
E01002337,4
E01002338,1
E01002339,2
E01002340,1
E01002341,3
E01002342,4
E01002343,4
E01002344,4
E01002345,4
E01002346,4
E01002347,6
E01002348,5
E01002349,6
E01002350,0
E01002351,1
E01002352,1
E01002353,0
E01002354,3
E01002355,1
E01002356,0
E01002358,0
E01002359,1
E01002360,1
E01002361,1
E01002362,1
E01002363,2
E01002364,1
E01002365,1
E01002366,2
E01002367,1
E01002368,4
E01002369,5
E01002370,4
E01002371,4
E01002372,3
E01002373,4
E01002374,4
E01002375,3
E01002376,2
E01002377,1
E01002378,2
E01002379,1
E01002380,1
E01002381,2
E01002382,1
E01002383,3
E01002384,1
E01002385,3
E01002386,1
E01002387,3
E01002388,3
E01002389,3
E01002390,2
E01002391,3
E01002392,1
E01002393,1
E01002394,3
E01002395,0
E01002396,0
E01002397,0
E01002398,0
E01002399,1
E01002400,0
E01002401,0
E01002402,0
E01002403,0
E01002404,0
E01002405,0
E01002406,0
E01002407,0
E01002408,0
E01002409,1
E01002410,0
E01002411,0
E01002412,0
E01002413,1
E01002414,0
E01002415,2
E01002416,1
E01002417,1
E01002418,1
E01002419,0
E01002420,1
E01002421,0
E01002422,0
E01002423,1
E01002424,0
E01002425,0
E01002426,0
E01002427,0
E01002428,0
E01002429,1
E01002430,4
E01002431,1
E01002432,1
E01002433,0
E01002434,2
E01002435,0
E01002436,2
E01002437,1
E01002438,6
E01002439,3
E01002440,5
E01002441,5
E01002442,4
E01002443,3
E01002444,5
E01002445,2
E01002446,3
E01002447,5
E01002448,1
E01002449,2
E01002450,3
E01002451,1
E01002452,2
E01002453,1
E01002454,1
E01002455,1
E01002456,1
E01002457,1
E01002458,1
E01002459,1
E01002460,0
E01002461,1
E01002462,2
E01002463,1
E01002464,1
E01002465,1
E01002466,3
E01002467,0
E01002468,0
E01002469,1
E01002470,0
E01002471,0
E01002472,0
E01002473,5
E01002474,1
E01002475,1
E01002476,1
E01002477,1
E01002478,0
E01002479,1
E01002480,3
E01002481,1
E01002482,0
E01002483,1
E01002484,0
E01002485,0
E01002486,1
E01002487,0
E01002488,0
E01002489,1
E01002490,0
E01002491,2
E01002492,2
E01002493,2
E01002494,2
E01002495,1
E01002496,1
E01002497,0
E01002498,0
E01002499,0
E01002501,0
E01002502,0
E01002503,0
E01002504,0
E01002505,0
E01002506,0
E01002507,2
E01002508,0
E01002509,1
E01002511,1
E01002512,0
E01002513,1
E01002514,0
E01002515,0
E01002516,3
E01002518,1
E01002519,1
E01002520,0
E01002521,0
E01002523,0
E01002525,1
E01002526,2
E01002527,2
E01002528,3
E01002529,1
E01002530,2
E01002531,2
E01002532,3
E01002533,4
E01002534,4
E01002535,0
E01002536,4
E01002537,0
E01002538,3
E01002539,2
E01002540,0
E01002541,2
E01002542,0
E01002543,1
E01002544,3
E01002545,3
E01002546,1
E01002547,1
E01002548,1
E01002549,0
E01002550,1
E01002551,0
E01002552,0
E01002553,0
E01002554,0
E01002555,4
E01002556,1
E01002557,1
E01002558,1
E01002559,1
E01002560,1
E01002561,2
E01002562,1
E01002563,0
E01002564,2
E01002565,0
E01002566,1
E01002567,0
E01002568,0
E01002569,0
E01002570,0
E01002571,1
E01002572,0
E01002573,1
E01002574,1
E01002575,0
E01002576,0
E01002577,0
E01002578,0
E01002579,1
E01002580,1
E01002581,0
E01002582,2
E01002583,3
E01002584,3
E01002585,3
E01002586,3
E01002587,3
E01002588,4
E01002589,3
E01002590,0
E01002591,1
E01002592,1
E01002593,0
E01002594,0
E01002595,1
E01002596,1
E01002598,0
E01002599,0
E01002600,1
E01002601,1
E01002602,2
E01002603,2
E01002604,3
E01002605,3
E01002606,2
E01002607,1
E01002608,2
E01002609,2
E01002610,2
E01002611,0
E01002612,0
E01002613,1
E01002614,1
E01002615,2
E01002616,0
E01002617,3
E01002618,1
E01002619,2
E01002620,1
E01002621,1
E01002622,2
E01002623,0
E01002624,1
E01002625,1
E01002626,1
E01002627,1
E01002628,2
E01002629,1
E01002630,1
E01002631,2
E01002632,2
E01002633,3
E01002634,2
E01002635,3
E01002636,2
E01002637,1
E01002638,1
E01002639,0
E01002640,0
E01002641,0
E01002642,0
E01002643,0
E01002645,0
E01002646,0
E01002647,2
E01002648,0
E01002649,1
E01002650,2
E01002651,0
E01002652,1
E01002653,0
E01002654,0
E01002655,0
E01002656,1
E01002657,1
E01002658,2
E01002659,1
E01002660,0
E01002661,1
E01002662,0
E01002663,0
E01002664,0
E01002665,0
E01002666,1
E01002667,0
E01002668,0
E01002669,1
E01002670,1
E01002671,0
E01002672,0
E01002673,0
E01002674,1
E01002675,1
E01002676,2
E01002677,0
E01002678,3
E01002679,2
E01002680,1
E01002681,0
E01002682,0
E01002683,0
E01002684,0
E01002686,2
E01002687,0
E01002689,0
E01002690,1
E01002691,1
E01002692,0
E01002693,0
E01002694,0
E01002695,0
E01002696,0
E01002697,0
E01002698,0
E01002699,0
E01002700,0
E01002701,0
E01002702,0
E01002703,0
E01002704,0
E01002706,0
E01002707,0
E01002708,0
E01002709,0
E01002710,0
E01002711,0
E01002712,0
E01002713,0
E01002714,0
E01002715,0
E01002716,0
E01002717,0
E01002718,0
E01002719,0
E01002720,0
E01002721,0
E01002722,0
E01002723,0
E01002724,1
E01002725,0
E01002726,0
E01002727,0
E01002728,0
E01002729,0
E01002730,0
E01002731,0
E01002732,0
E01002733,0
E01002734,0
E01002735,0
E01002736,0
E01002737,0
E01002738,0
E01002739,0
E01002740,0
E01002741,0
E01002742,0
E01002743,0
E01002744,0
E01002745,0
E01002747,0
E01002748,0
E01002749,0
E01002751,0
E01002752,0
E01002753,1
E01002754,0
E01002755,0
E01002756,0
E01002757,0
E01002758,0
E01002759,0
E01002760,0
E01002762,0
E01002763,0
E01002764,0
E01002765,0
E01002766,0
E01002767,0
E01002768,0
E01002769,0
E01002770,0
E01002771,0
E01002772,0
E01002773,0
E01002774,0
E01002775,0
E01002776,0
E01002777,0
E01002778,0
E01002779,0
E01002780,0
E01002781,0
E01002782,0
E01002783,0
E01002784,0
E01002785,0
E01002786,0
E01002787,0
E01002788,0
E01002789,0
E01002790,0
E01002791,0
E01002792,0
E01002793,0
E01002794,0
E01002795,0
E01002796,0
E01002797,0
E01002798,0
E01002799,0
E01002800,0
E01002801,0
E01002802,0
E01002803,0
E01002804,0
E01002805,0
E01002806,0
E01002807,0
E01002808,0
E01002809,0
E01002810,0
E01002811,0
E01002812,2
E01002813,1
E01002814,0
E01002815,0
E01002816,0
E01002817,0
E01002818,0
E01002819,2
E01002820,1
E01002821,0
E01002822,0
E01002823,0
E01002824,0
E01002825,0
E01002826,0
E01002827,0
E01002828,0
E01002829,0
E01002830,0
E01002831,0
E01002832,0
E01002833,0
E01002834,0
E01002835,0
E01002836,0
E01002837,0
E01002838,0
E01002839,0
E01002840,0
E01002841,0
E01002842,0
E01002843,0
E01002844,0
E01002845,0
E01002846,0
E01002847,0
E01002848,0
E01002849,0
E01002850,0
E01002851,0
E01002852,0
E01002853,0
E01002854,0
E01002855,0
E01002856,0
E01002857,0
E01002858,0
E01002859,0
E01002860,1
E01002861,0
E01002862,0
E01002863,1
E01002864,0
E01002865,0
E01002866,1
E01002867,0
E01002868,0
E01002869,0
E01002870,0
E01002871,0
E01002872,0
E01002873,0
E01002874,0
E01002875,0
E01002876,0
E01002877,0
E01002878,0
E01002879,0
E01002880,0
E01002881,0
E01002882,0
E01002883,0
E01002884,0
E01002885,0
E01002886,0
E01002887,1
E01002888,2
E01002889,0
E01002890,3
E01002891,2
E01002892,1
E01002893,0
E01002894,0
E01002895,0
E01002896,0
E01002897,0
E01002898,0
E01002899,0
E01002900,0
E01002901,0
E01002902,0
E01002903,0
E01002904,0
E01002905,0
E01002906,0
E01002907,0
E01002908,0
E01002909,0
E01002910,0
E01002911,0
E01002912,0
E01002913,0
E01002914,0
E01002915,1
E01002916,1
E01002917,1
E01002918,0
E01002919,0
E01002920,2
E01002921,0
E01002922,2
E01002923,0
E01002924,2
E01002925,0
E01002926,2
E01002927,1
E01002928,0
E01002929,1
E01002930,1
E01002931,0
E01002932,1
E01002933,0
E01002934,0
E01002935,0
E01002937,0
E01002938,0
E01002939,1
E01002940,1
E01002941,1
E01002942,1
E01002943,3
E01002944,3
E01002945,2
E01002946,2
E01002947,1
E01002948,5
E01002949,2
E01002950,1
E01002951,1
E01002952,3
E01002953,1
E01002954,0
E01002955,3
E01002956,2
E01002957,2
E01002958,0
E01002959,0
E01002960,1
E01002961,1
E01002962,0
E01002963,1
E01002964,0
E01002965,0
E01002966,1
E01002967,0
E01002968,0
E01002969,1
E01002970,2
E01002971,0
E01002972,0
E01002973,0
E01002974,1
E01002975,0
E01002976,2
E01002977,0
E01002978,0
E01002979,0
E01002980,0
E01002981,1
E01002982,1
E01002983,2
E01002984,1
E01002985,0
E01002986,2
E01002987,0
E01002988,0
E01002989,0
E01002990,0
E01002991,0
E01002992,2
E01002993,1
E01002994,1
E01002995,0
E01002996,1
E01002997,0
E01002998,0
E01002999,0
E01003000,3
E01003001,2
E01003002,1
E01003003,0
E01003004,2
E01003005,2
E01003006,2
E01003007,1
E01003008,0
E01003009,1
E01003010,0
E01003011,0
E01003013,0
E01003014,0
E01003015,0
E01003016,1
E01003017,1
E01003018,0
E01003019,0
E01003020,0
E01003021,0
E01003022,0
E01003023,0
E01003024,0
E01003025,0
E01003026,0
E01003027,0
E01003028,0
E01003029,0
E01003030,0
E01003031,0
E01003032,0
E01003033,0
E01003034,0
E01003035,0
E01003036,0
E01003037,1
E01003038,0
E01003039,0
E01003040,0
E01003041,0
E01003042,0
E01003043,0
E01003044,0
E01003045,0
E01003046,0
E01003047,0
E01003048,0
E01003049,0
E01003050,0
E01003051,0
E01003052,0
E01003053,0
E01003054,0
E01003055,0
E01003056,0
E01003057,0
E01003058,0
E01003059,0
E01003060,0
E01003061,0
E01003062,0
E01003063,0
E01003064,0
E01003065,1
E01003066,0
E01003067,0
E01003068,1
E01003069,1
E01003070,1
E01003071,0
E01003072,0
E01003073,0
E01003074,0
E01003075,0
E01003076,0
E01003077,0
E01003078,0
E01003079,0
E01003080,0
E01003081,0
E01003082,1
E01003083,1
E01003084,0
E01003085,1
E01003086,1
E01003087,1
E01003088,0
E01003089,0
E01003090,0
E01003091,0
E01003092,0
E01003093,0
E01003094,0
E01003095,0
E01003096,0
E01003097,0
E01003098,0
E01003099,0
E01003100,0
E01003101,0
E01003102,0
E01003104,0
E01003105,1
E01003106,0
E01003107,0
E01003108,0
E01003109,0
E01003110,0
E01003111,1
E01003112,1
E01003113,0
E01003114,0
E01003115,0
E01003116,1
E01003117,1
E01003118,0
E01003119,0
E01003120,0
E01003121,0
E01003122,0
E01003123,0
E01003124,0
E01003125,0
E01003126,0
E01003127,0
E01003128,0
E01003129,0
E01003130,0
E01003131,0
E01003132,0
E01003133,0
E01003134,0
E01003135,0
E01003136,0
E01003137,0
E01003138,0
E01003139,0
E01003140,0
E01003141,1
E01003142,0
E01003143,0
E01003144,2
E01003145,0
E01003146,0
E01003147,0
E01003148,0
E01003149,1
E01003150,0
E01003151,0
E01003152,0
E01003153,0
E01003154,2
E01003155,0
E01003156,0
E01003157,0
E01003158,0
E01003159,0
E01003160,0
E01003161,0
E01003162,0
E01003163,0
E01003164,0
E01003165,1
E01003166,1
E01003167,1
E01003168,1
E01003169,1
E01003170,0
E01003171,0
E01003172,0
E01003173,0
E01003174,0
E01003175,0
E01003176,0
E01003177,0
E01003178,0
E01003179,0
E01003180,0
E01003181,0
E01003182,0
E01003183,0
E01003184,0
E01003185,0
E01003186,0
E01003187,0
E01003188,0
E01003189,0
E01003190,1
E01003191,0
E01003192,0
E01003193,0
E01003194,0
E01003195,1
E01003196,1
E01003197,1
E01003198,0
E01003199,0
E01003200,0
E01003201,0
E01003202,0
E01003203,0
E01003204,0
E01003205,0
E01003206,0
E01003207,0
E01003209,0
E01003210,0
E01003211,0
E01003212,0
E01003213,0
E01003214,0
E01003215,0
E01003216,1
E01003217,1
E01003218,1
E01003219,1
E01003220,1
E01003221,1
E01003222,0
E01003223,1
E01003224,1
E01003225,0
E01003226,0
E01003227,1
E01003228,1
E01003229,1
E01003230,1
E01003231,0
E01003232,0
E01003233,0
E01003235,2
E01003236,0
E01003237,1
E01003238,0
E01003239,1
E01003240,0
E01003241,0
E01003243,0
E01003244,2
E01003245,0
E01003246,0
E01003247,1
E01003248,1
E01003249,2
E01003250,1
E01003251,0
E01003252,0
E01003253,0
E01003254,2
E01003255,1
E01003256,1
E01003257,1
E01003258,2
E01003259,1
E01003260,1
E01003261,1
E01003262,1
E01003263,0
E01003264,0
E01003265,0
E01003266,0
E01003267,0
E01003268,0
E01003269,3
E01003270,1
E01003271,1
E01003272,0
E01003273,0
E01003274,0
E01003275,1
E01003276,0
E01003277,0
E01003278,0
E01003279,0
E01003280,0
E01003281,0
E01003282,0
E01003283,0
E01003284,0
E01003285,0
E01003286,0
E01003287,0
E01003288,0
E01003290,0
E01003291,0
E01003292,2
E01003293,1
E01003295,3
E01003296,0
E01003297,3
E01003298,0
E01003299,0
E01003300,0
E01003301,0
E01003302,1
E01003303,0
E01003304,0
E01003305,0
E01003307,1
E01003308,1
E01003309,1
E01003310,0
E01003311,1
E01003312,1
E01003313,1
E01003314,1
E01003315,1
E01003316,1
E01003317,0
E01003318,0
E01003319,0
E01003320,1
E01003321,0
E01003322,0
E01003323,3
E01003324,0
E01003325,0
E01003326,1
E01003327,0
E01003328,0
E01003329,1
E01003330,3
E01003331,1
E01003332,3
E01003333,1
E01003334,0
E01003335,1
E01003336,0
E01003337,0
E01003338,0
E01003339,0
E01003340,0
E01003341,0
E01003342,0
E01003343,0
E01003344,0
E01003345,0
E01003346,0
E01003347,0
E01003348,0
E01003349,2
E01003350,0
E01003351,2
E01003352,0
E01003353,0
E01003354,2
E01003355,0
E01003356,1
E01003357,1
E01003358,1
E01003359,2
E01003360,1
E01003361,0
E01003362,3
E01003363,3
E01003364,3
E01003365,2
E01003366,0
E01003367,1
E01003368,3
E01003369,1
E01003370,1
E01003371,2
E01003372,2
E01003373,2
E01003374,0
E01003375,0
E01003376,2
E01003377,2
E01003378,1
E01003379,0
E01003380,0
E01003381,1
E01003382,1
E01003383,0
E01003384,0
E01003385,0
E01003386,0
E01003387,0
E01003388,0
E01003389,0
E01003390,0
E01003391,0
E01003392,0
E01003393,1
E01003394,0
E01003395,0
E01003396,0
E01003397,0
E01003398,0
E01003399,1
E01003400,0
E01003401,0
E01003402,1
E01003403,1
E01003404,1
E01003405,0
E01003406,3
E01003407,2
E01003408,2
E01003409,0
E01003410,1
E01003411,1
E01003412,1
E01003413,1
E01003414,1
E01003415,1
E01003416,0
E01003417,0
E01003418,2
E01003419,2
E01003420,2
E01003421,2
E01003422,2
E01003423,1
E01003424,0
E01003425,0
E01003426,1
E01003427,0
E01003428,0
E01003429,0
E01003430,0
E01003431,0
E01003432,0
E01003433,0
E01003434,0
E01003435,0
E01003436,0
E01003437,0
E01003438,0
E01003439,1
E01003440,1
E01003441,1
E01003442,2
E01003443,0
E01003444,0
E01003445,0
E01003446,0
E01003447,1
E01003448,0
E01003449,0
E01003450,0
E01003451,0
E01003452,0
E01003453,1
E01003454,0
E01003455,2
E01003456,0
E01003457,1
E01003458,2
E01003459,2
E01003460,1
E01003461,0
E01003462,1
E01003463,0
E01003464,2
E01003465,1
E01003466,0
E01003467,1
E01003468,1
E01003469,1
E01003470,1
E01003471,0
E01003472,0
E01003473,0
E01003474,1
E01003475,0
E01003476,0
E01003477,0
E01003478,0
E01003479,1
E01003480,0
E01003481,1
E01003482,1
E01003483,1
E01003484,1
E01003485,1
E01003486,0
E01003487,0
E01003488,0
E01003489,0
E01003490,0
E01003491,0
E01003492,0
E01003493,0
E01003494,0
E01003495,0
E01003496,0
E01003497,0
E01003498,0
E01003499,0
E01003500,0
E01003501,0
E01003502,0
E01003503,0
E01003506,0
E01003507,0
E01003508,0
E01003509,0
E01003511,1
E01003512,0
E01003513,1
E01003514,0
E01003515,0
E01003516,0
E01003517,0
E01003518,0
E01003519,0
E01003520,0
E01003521,0
E01003522,0
E01003523,0
E01003524,0
E01003525,0
E01003526,0
E01003527,0
E01003528,0
E01003529,0
E01003530,0
E01003531,0
E01003532,0
E01003533,0
E01003534,0
